time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-06-30T04:44:55.830Z,18.144,-67.3705,26,2.05,md,5,218,0.2639,0.3,pr,pr2019181016,2019-06-30T10:12:03.860Z,"20km WNW of Puerto Real, Puerto Rico",earthquake,1.79,3.75,0.47,5,reviewed,pr,pr
2019-06-30T04:29:10.180Z,34.064,-117.5,4.77,1.55,ml,77,32,0.02781,0.16,ci,ci38437223,2019-07-02T21:42:02.770Z,"5km SW of Fontana, CA",earthquake,0.13,0.22,0.187,24,reviewed,ci,ci
2019-06-30T04:17:37.510Z,19.6256,-65.2868,78,3.29,md,4,329,1.5864,0.27,pr,pr2019181014,2019-07-02T21:36:57.040Z,"127km NNE of Vieques, Puerto Rico",earthquake,6.57,16.129,0.1,3,reviewed,pr,pr
2019-06-30T04:13:44.440Z,19.5706,-65.179,71,2.64,md,5,332,1.5777,0.26,pr,pr2019181012,2019-07-02T21:11:40.040Z,"125km NNE of Vieques, Puerto Rico",earthquake,5.36,16.49,0.15,4,reviewed,pr,pr
2019-06-30T04:01:47.060Z,19.6911,-65.2436,112,3.84,md,18,301,1.6173,0.37,pr,pr2019181004,2019-06-30T04:48:21.040Z,"159km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.57,8.67,0.38,17,reviewed,pr,pr
2019-06-30T03:48:04.761Z,69.6527,-144.9939,0,3.1,ml,,,,0.81,ak,ak0198becexd,2019-06-30T03:57:02.609Z,"75km SW of Kaktovik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-30T03:46:21.742Z,59.7969,-153.0997,102.9,1.8,ml,,,,0.65,ak,ak0198bec0ts,2019-06-30T03:51:29.916Z,"71km W of Anchor Point, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-30T03:36:41.320Z,32.9323333,-116.2605,8.91,1.72,ml,42,59,0.1419,0.23,ci,ci38437167,2019-07-02T21:47:54.415Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.34,1.21,0.105,27,reviewed,ci,ci
2019-06-30T03:29:58.490Z,36.016,-116.0883333,1.19,2.07,ml,18,100,0.191,0.14,ci,ci38437151,2019-07-02T23:38:45.338Z,"17km ENE of Shoshone, CA",earthquake,0.22,0.72,0.148,27,reviewed,ci,ci
2019-06-30T03:17:35.360Z,19.3549995,-155.1641693,4.63,1.72,ml,42,91,0.0248,0.21,hv,hv71016311,2019-06-30T03:23:14.850Z,"11km SE of Volcano, Hawaii",earthquake,0.45,1.26,2.64,8,automatic,hv,hv
2019-06-30T03:14:26.010Z,66.2356,-157.1946,0,1.7,ml,,,,0.79,ak,ak0198be568q,2019-06-30T03:20:33.478Z,"76km S of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-30T03:10:37.810Z,18.957,-64.6936,34,3.36,md,13,335,1.4137,0.21,pr,pr2019181005,2019-07-02T21:04:13.040Z,"60km N of Road Town, British Virgin Islands",earthquake,1.81,12.97,0.32,13,reviewed,pr,pr
2019-06-30T02:56:40.290Z,40.3873333,-124.4511667,22.57,1.67,md,11,255,0.1237,0.07,nc,nc73203846,2019-07-02T04:21:04.030Z,"16km WNW of Petrolia, CA",earthquake,0.69,0.4,0.189,9,reviewed,nc,nc
2019-06-30T02:47:03.293Z,63.279,-151.0022,3.9,1.8,ml,,,,0.65,ak,ak0198bdqrig,2019-06-30T02:59:57.710Z,"103km W of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-30T02:09:30.598Z,55.8258,-158.4497,54.6,3,ml,,,,0.68,ak,ak0198bdiodz,2019-06-30T02:24:27.040Z,"51km SSE of Chignik Lake, Alaska",earthquake,,1.1,,,automatic,ak,ak
2019-06-30T01:53:52.710Z,19.24,-65.1483,8,2.64,md,16,322,1.3024,0.35,pr,pr2019181003,2019-07-02T20:56:56.040Z,"102km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,13.09,18.58,0.28,12,reviewed,pr,pr
2019-06-30T01:50:42.470Z,19.2611,-65.0546,6,4,md,23,218,1.3722,0.4,pr,pr2019181002,2019-06-30T18:46:35.309Z,"88km N of Culebra, Puerto Rico",earthquake,2.79,2.09,0.22,16,reviewed,pr,pr
2019-06-30T01:42:24.749Z,50.237,-176.9124,10,4.3,mb,,212,1.653,0.87,us,us700047jl,2019-06-30T17:28:09.646Z,"183km S of Adak, Alaska",earthquake,6.1,2,0.047,126,reviewed,us,us
2019-06-30T01:37:16.161Z,59.7517,-152.7894,85.1,1.7,ml,,,,0.79,ak,ak0198bd37pf,2019-06-30T01:49:41.602Z,"53km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-30T01:22:19.670Z,35.007,-96.23933333,5,2.04,ml,39,203,0.3914231894,0.23,ok,ok2019mqzg,2019-07-01T20:22:47.085Z,"16km ESE of Holdenville, Oklahoma",earthquake,,0.9,0.25,8,reviewed,ok,ok
2019-06-30T01:18:42.936Z,39.7711,54.592,33.6,4.4,mb,,116,7.577,1.16,us,us700047jd,2019-06-30T19:36:34.667Z,"34km NNE of Balkanabat, Turkmenistan",earthquake,9.4,6.9,0.107,25,reviewed,us,us
2019-06-30T01:15:53.730Z,18.0288,-66.4851,15,1.91,md,15,163,0.1047,0.13,pr,pr2019181001,2019-06-30T01:57:04.954Z,"2km WSW of Rio Canas Abajo, Puerto Rico",earthquake,0.43,0.52,0.49,14,reviewed,pr,pr
2019-06-30T01:13:41.033Z,36.3454,140.9916,35,4.5,mb,,201,1.529,0.6,us,us700047jh,2019-06-30T01:48:35.040Z,"35km E of Oarai, Japan",earthquake,8.8,2,0.163,11,reviewed,us,us
2019-06-30T01:05:33.540Z,17.9493,-65.9001,10,1.5,md,4,261,0.1401,0.26,pr,pr2019181010,2019-06-30T10:10:03.222Z,"5km SSW of Emajagua, Puerto Rico",earthquake,1.5,4.04,0.21,4,reviewed,pr,pr
2019-06-30T00:22:55.240Z,17.8701,-66.3065,6,2.44,md,16,216,0.2212,0.2,pr,pr2019181000,2019-06-30T03:50:48.677Z,"11km S of Salinas, Puerto Rico",earthquake,0.87,0.86,0.44,15,reviewed,pr,pr
2019-06-30T00:20:05.910Z,17.943,-66.2871,5,1.96,md,11,191,0.1816,0.4,pr,pr2019181006,2019-06-30T10:09:08.830Z,"3km SSE of Salinas, Puerto Rico",earthquake,1.16,1.14,0.35,10,reviewed,pr,pr
2019-06-29T23:43:14.331Z,58.3242,-154.4797,4.6,1.5,ml,,,,0.54,ak,ak0198a2oopu,2019-07-01T22:54:00.720Z,"95km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T23:35:55.080Z,39.355,-123.2523333,3.29,1.54,md,16,51,0.07901,0.13,nc,nc73203816,2019-07-02T06:40:03.829Z,"11km SE of Willits, CA",earthquake,0.29,1.89,0.275,16,reviewed,nc,nc
2019-06-29T23:17:07.518Z,63.0388,-150.8807,125.5,1.8,ml,,,,0.29,ak,ak0198a2j3jq,2019-06-29T23:21:18.202Z,"88km NNW of Talkeetna, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-29T23:12:27.382Z,64.9868,-147.361,4.3,1.5,ml,,,,0.96,ak,ak0198a2i2ia,2019-06-29T23:17:06.950Z,"22km NNE of Badger, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-29T23:08:31.676Z,58.3126,-154.475,0,2.1,ml,,,,0.66,ak,ak0198a2h7z5,2019-07-01T22:50:58.820Z,"98km NNW of Larsen Bay, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T23:08:14.590Z,19.416666,-155.2765045,-0.67,1.77,ml,17,47,0.007234,0.2,hv,hv71016016,2019-06-29T23:13:55.330Z,"4km WSW of Volcano, Hawaii",earthquake,0.13,0.26,0.38,7,automatic,hv,hv
2019-06-29T23:03:03.686Z,-1.8841,-12.981,10,4.9,mb,,47,6.163,0.98,us,us700047ih,2019-06-29T23:24:10.040Z,"North of Ascension Island",earthquake,9.7,1.9,0.055,105,reviewed,us,us
2019-06-29T22:39:49.482Z,59.7832,-152.3641,74.6,1.7,ml,,,,0.69,ak,ak0198a22gxo,2019-06-29T22:43:28.293Z,"29km W of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-06-29T22:26:01.047Z,-18.6983,-172.8964,10,4.9,mb,,73,2.836,1.67,us,us700047hx,2019-06-29T22:47:15.040Z,"114km E of Neiafu, Tonga",earthquake,5,1.9,0.097,33,reviewed,us,us
2019-06-29T22:15:36.462Z,66.283,-157.4439,0,1.6,ml,,,,0.85,ak,ak0198a1xaqv,2019-06-29T22:22:23.113Z,"73km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T22:01:30.475Z,61.3785,-150.0207,45.4,1.7,ml,,,,0.71,ak,ak0198a1ua8l,2019-06-29T22:07:19.304Z,"16km SSW of Big Lake, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T22:01:22.381Z,69.3307,-144.3415,0,2.5,ml,,,,0.85,ak,ak0198a1u8zk,2019-06-29T22:16:49.040Z,"64km SSW of Kaktovik, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T21:28:04.670Z,18.85,-64.3738,22,3.44,md,17,340,1.6361,0.44,pr,pr2019180008,2019-06-30T00:45:08.480Z,"54km NNE of Road Town, British Virgin Islands",earthquake,4.24,32.24,0.25,14,reviewed,pr,pr
2019-06-29T20:31:12.883Z,13.1643,144.9596,47.53,4.6,mb,,62,0.431,0.96,us,us700047gv,2019-07-01T03:16:49.331Z,"25km ESE of Inarajan Village, Guam",earthquake,7.6,6.2,0.058,89,reviewed,us,us
2019-06-29T20:21:47.010Z,63.2698,-151.6925,8,1.6,ml,,,,1.16,ak,ak0198a0rqng,2019-06-29T20:52:43.968Z,"132km NW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T20:20:02.103Z,60.1538,-141.2798,11.6,1.5,ml,,,,0.98,ak,ak0198a0rfij,2019-06-29T21:11:26.912Z,"64km E of Cape Yakataga, Alaska",ice quake,,0.5,,,automatic,ak,ak
2019-06-29T20:14:43.600Z,-18.5438,-69.3857,126.22,4.9,mb,,78,0.923,0.92,us,us700047gj,2019-06-30T01:39:44.713Z,"42km SSE of Putre, Chile",earthquake,5.5,5.4,0.032,299,reviewed,us,us
2019-06-29T20:05:12.800Z,14.8337,-93.7732,39.67,4.5,mb,,162,2.034,0.81,us,us700047gc,2019-06-29T21:47:37.040Z,"112km SSW of Pijijiapan, Mexico",earthquake,7.3,10.1,0.046,139,reviewed,us,us
2019-06-29T19:59:24.714Z,-1.5162,-12.3506,10,4.9,mb,,73,11.049,0.87,us,us700047ga,2019-06-29T20:22:27.040Z,"North of Ascension Island",earthquake,12,1.9,0.086,42,reviewed,us,us
2019-06-29T19:51:20.892Z,-1.7531,-13.0395,10,5,mb,,49,6.278,1.05,us,us700047g7,2019-07-03T18:37:58.040Z,"North of Ascension Island",earthquake,10.7,1.9,0.068,69,reviewed,us,us
2019-06-29T19:46:36.750Z,-56.2781,-27.2372,104.96,5.3,mb,,90,5.652,0.79,us,us700047fz,2019-06-29T20:02:09.040Z,"47km N of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,11.5,7,0.077,57,reviewed,us,us
2019-06-29T19:44:10.531Z,22.2807,122.5072,10,5.2,mww,,60,1.423,0.99,us,us700047fu,2019-06-30T02:57:43.118Z,"149km ESE of Taitung City, Taiwan",earthquake,6.4,1.9,0.069,20,reviewed,us,us
2019-06-29T19:44:00.620Z,19.4206667,-155.281,-0.23,1.82,ml,23,60,0.004181,0.09,hv,hv71015811,2019-07-03T01:44:28.860Z,"4km WSW of Volcano, Hawaii",earthquake,0.09,0.11,0.051,11,reviewed,hv,hv
2019-06-29T19:36:57.587Z,66.3034,-157.4376,0,2.1,ml,,,,0.77,ak,ak0198a09jln,2019-06-29T19:50:24.589Z,"71km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T19:36:42.794Z,-8.8913,158.1824,10,5.1,mb,,56,1.825,1.02,us,us700047fr,2019-06-29T19:56:53.040Z,"132km SW of Dadali, Solomon Islands",earthquake,11.4,1.8,0.038,230,reviewed,us,us
2019-06-29T19:27:49.900Z,19.3994999,-155.2774963,0.28,2.07,md,17,47,0.005489,0.14,hv,hv71015771,2019-06-29T19:30:40.080Z,"5km SW of Volcano, Hawaii",earthquake,0.22,0.28,0.03,8,automatic,hv,hv
2019-06-29T19:23:55.842Z,56.2433,164.5192,10,4.2,mb,,111,4.693,0.81,us,us700047fd,2019-06-30T02:35:53.040Z,"126km E of Ust'-Kamchatsk Staryy, Russia",earthquake,6.7,1.9,0.098,29,reviewed,us,us
2019-06-29T19:15:33.090Z,19.4398327,-155.2818298,-1.1,2.03,ml,11,137,0.01552,0.33,hv,hv71015736,2019-06-29T19:21:15.760Z,"4km WNW of Volcano, Hawaii",earthquake,0.37,0.57,0.39,5,automatic,hv,hv
2019-06-29T19:11:12.226Z,57.4682,-155.2174,77.6,1.8,ml,,,,0.38,ak,ak0198a043hz,2019-06-29T21:06:33.289Z,"74km W of Larsen Bay, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2019-06-29T19:03:27.460Z,18.2673,-65.614,97,2.67,md,5,322,0.4714,0.36,pr,pr2019180007,2019-06-30T00:44:28.672Z,"3km E of Ceiba, Puerto Rico",earthquake,7.55,4.93,0,1,reviewed,pr,pr
2019-06-29T19:00:07.383Z,9.7129,125.0903,48.15,5,mww,,96,2.67,0.73,us,us700047eq,2019-07-01T11:33:38.852Z,"30km SW of Pintuyan, Philippines",earthquake,8.6,4.8,0.089,12,reviewed,us,us
2019-06-29T18:54:15.460Z,38.8083333,-122.7885,3.14,2.26,md,57,24,0.005328,0.07,nc,nc73203766,2019-07-04T06:26:03.244Z,"4km NW of The Geysers, CA",earthquake,0.16,0.24,0.242,29,reviewed,nc,nc
2019-06-29T18:05:05.670Z,32.1263333,-116.3853333,23.24,1.78,ml,21,202,0.3005,0.16,ci,ci38436679,2019-07-02T21:34:59.472Z,"36km NE of Ensenada, B.C., MX",earthquake,0.46,0.78,0.092,16,reviewed,ci,ci
2019-06-29T18:04:16.980Z,19.3659992,-155.0845032,4.6,1.84,ml,47,155,0.02413,0.27,hv,hv71015666,2019-06-29T18:10:00.730Z,"16km S of Fern Acres, Hawaii",earthquake,0.66,0.6,0.38,4,automatic,hv,hv
2019-06-29T17:48:35.890Z,38.5446667,-122.7668333,9.17,1.85,md,50,113,0.04766,0.12,nc,nc73203741,2019-07-03T02:10:03.126Z,"4km NNW of Larkfield-Wikiup, CA",earthquake,0.25,0.25,0.218,23,reviewed,nc,nc
2019-06-29T17:37:23.124Z,60.2103,-152.4663,94.3,2.5,ml,,,,0.56,ak,ak01989z2tfa,2019-07-02T16:38:05.040Z,"34km SSE of Redoubt Volcano, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T17:17:10.983Z,59.7403,-153.1822,101.3,2.1,ml,,,,0.53,ak,ak01989yyi5q,2019-07-02T16:15:45.040Z,"76km W of Anchor Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T17:15:05.089Z,36.69933333,-97.677,7.45,1.99,ml,80,54,0.2114585046,0.19,ok,ok2019mqja,2019-07-01T19:55:42.273Z,"12km SSE of Medford, Oklahoma",earthquake,,0.5,0.16,16,reviewed,ok,ok
2019-06-29T17:14:27.441Z,-8.9376,158.7076,1,4.6,mb,,81,1.321,0.65,us,us700047dy,2019-07-02T15:57:36.040Z,"104km SSW of Dadali, Solomon Islands",earthquake,8.3,4.7,0.073,61,reviewed,us,us
2019-06-29T17:13:13.440Z,34.0623333,-117.501,5.64,1.6,ml,18,66,0.0284,0.18,ci,ci37420573,2019-07-02T21:37:25.972Z,"6km SW of Fontana, CA",earthquake,0.28,0.37,0.148,4,reviewed,ci,ci
2019-06-29T17:13:01.870Z,34.063,-117.4996667,4.78,2.01,ml,94,16,0.0287,0.19,ci,ci38436607,2019-07-02T21:24:41.750Z,"5km SW of Fontana, CA",earthquake,0.13,0.24,0.144,93,reviewed,ci,ci
2019-06-29T16:57:51.061Z,66.3054,-157.3678,4.3,1.9,ml,,,,0.71,ak,ak01989ylqba,2019-06-29T17:04:57.480Z,"70km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T16:52:00.860Z,38.7875,-122.7488333,0.59,1.55,md,26,70,0.01038,0.07,nc,nc71110539,2019-07-04T00:14:02.077Z,"1km NNE of The Geysers, CA",earthquake,0.17,0.35,0.166,4,reviewed,nc,nc
2019-06-29T16:20:05.678Z,24.9809,122.1735,159.3,4.5,mb,,81,0.613,0.89,us,us700047d9,2019-06-29T16:34:56.040Z,"46km ESE of Keelung, Taiwan",earthquake,7.2,7.7,0.108,25,reviewed,us,us
2019-06-29T16:19:34.560Z,33.5033333,-116.5185,11.07,1.52,ml,79,31,0.07047,0.18,ci,ci38436511,2019-07-02T21:38:40.043Z,"16km ESE of Anza, CA",earthquake,0.13,0.31,0.167,49,reviewed,ci,ci
2019-06-29T15:56:21.358Z,67.6167,-156.6581,0,2.7,ml,,,,0.64,ak,ak01989y00or,2019-06-29T18:46:03.040Z,"79km N of Kobuk, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-29T15:45:47.520Z,38.8341667,-122.7455,0.92,1.91,md,37,78,,0.04,nc,nc73203666,2019-07-03T21:53:03.618Z,"2km NW of Cobb, CA",earthquake,0.16,0.15,0.167,6,reviewed,nc,nc
2019-06-29T15:45:30.450Z,38.8338333,-122.7446667,0.62,2.07,md,55,77,,0.08,nc,nc73203676,2019-07-03T05:38:02.553Z,"2km NW of Cobb, CA",earthquake,0.13,0.21,0.243,22,reviewed,nc,nc
2019-06-29T15:40:57.447Z,66.3141,-157.4519,0,1.7,ml,,,,0.93,ak,ak01989xwo1k,2019-06-29T16:08:24.857Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T15:27:09.140Z,38.834,-122.7435,0.8,1.73,md,42,78,,0.08,nc,nc73203651,2019-07-02T11:55:05.201Z,"2km NW of Cobb, CA",earthquake,0.22,0.3,0.291,12,reviewed,nc,nc
2019-06-29T15:05:41.770Z,38.8021667,-122.8195,2.53,2.14,md,54,41,0.0101,0.07,nc,nc73203626,2019-07-02T10:06:03.401Z,"6km WNW of The Geysers, CA",earthquake,0.16,0.25,0.192,20,reviewed,nc,nc
2019-06-29T14:51:27.666Z,61.3482,-150.0802,33.1,2.1,ml,,,,0.96,ak,ak01989xdj04,2019-06-29T15:02:31.527Z,"17km NNW of Anchorage, Alaska",earthquake,,0.1,,,automatic,ak,ak
2019-06-29T14:32:14.320Z,19.4245,-155.6163333,-1.52,1.95,ml,45,78,0.02411,0.13,hv,hv71015451,2019-07-03T03:02:43.110Z,"26km E of Honaunau-Napoopoo, Hawaii",earthquake,0.19,0.28,0.239,8,reviewed,hv,hv
2019-06-29T14:32:12.960Z,19.2808342,-155.4111633,23.67,1.97,ml,18,190,0.05757,0.27,hv,hv71015456,2019-06-29T14:38:01.210Z,"11km NE of Pahala, Hawaii",earthquake,2.78,2.08,5.26,3,automatic,hv,hv
2019-06-29T14:04:05.898Z,58.3145,-153.0616,56.4,1.9,ml,,,,0.42,ak,ak01989x3eow,2019-06-29T14:08:49.604Z,"66km NNW of Kodiak Station, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-06-29T13:48:51.141Z,39.2724,-106.8434,5,1.5,ml,,112,1.087,0.37,us,us700049vb,2019-07-04T11:40:02.345Z,"9km NNW of Aspen, Colorado",earthquake,1.8,1.9,0.085,18,reviewed,us,us
2019-06-29T13:29:31.560Z,61.0459,-147.7206,11.5,1.5,ml,,,,0.79,ak,ak01989wndyr,2019-06-29T13:32:52.394Z,"60km ENE of Whittier, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T13:20:48.020Z,-31.466,-69.521,116.9,4.5,mb,,92,0.719,1.04,us,us700047ap,2019-06-29T14:48:18.040Z,"18km SW of Calingasta, Argentina",earthquake,7.1,6.1,0.104,27,reviewed,us,us
2019-06-29T13:20:21.388Z,33.6143,82.5546,10,4.6,mb,,100,6.721,1.26,us,us700047ar,2019-06-29T21:23:03.886Z,"191km NE of Napug, China",earthquake,4.8,1.9,0.054,103,reviewed,us,us
2019-06-29T13:11:42.084Z,56.079,-149.4929,10.1,2.5,ml,,,,0.73,ak,ak01989wjqqj,2019-06-29T20:56:35.910Z,"260km SE of Kodiak, Alaska",earthquake,,6.5,,,reviewed,ak,ak
2019-06-29T13:10:38.270Z,19.1716,-65.3605,59,2.74,md,5,326,1.1395,0.24,pr,pr2019180005,2019-06-29T15:18:20.522Z,"96km NNE of Luquillo, Puerto Rico",earthquake,5.42,14.34,0.37,4,reviewed,pr,pr
2019-06-29T13:10:25.491Z,66.2543,-157.5041,1.5,1.6,ml,,,,0.72,ak,ak01989wjavp,2019-06-29T13:15:28.512Z,"77km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T13:01:17.265Z,40.4419,20.7188,10,4.7,mb,,61,0.609,1.26,us,us700047af,2019-07-05T03:21:48.109Z,"12km NNE of Erseke, Albania",earthquake,2.2,1.9,0.133,17,reviewed,us,us
2019-06-29T12:06:55.590Z,38.2743,-115.9666,0.9,2,ml,33,107.98,0.653,0.23,nn,nn00688774,2019-07-01T21:34:53.066Z,"36km ENE of Warm Springs, Nevada",earthquake,,2.1,0.17,20,reviewed,nn,nn
2019-06-29T11:58:11.104Z,61.7226,-150.7281,49.9,1.8,ml,,,,0.56,ak,ak01989vmox0,2019-06-29T12:07:37.571Z,"36km W of Willow, Alaska",earthquake,,0.9,,,automatic,ak,ak
2019-06-29T11:57:34.368Z,66.297,-157.281,1.7,2,ml,,,,0.89,ak,ak01989vmj0g,2019-06-29T12:04:16.017Z,"70km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T11:45:10.597Z,44.4066,-129.5417,10,3.1,ml,,213,4.011,0.6,us,us7000479l,2019-06-30T01:57:30.377Z,"Off the coast of Oregon",earthquake,3.1,2,0.054,45,reviewed,us,us
2019-06-29T11:42:44.310Z,32.8076667,-115.687,9.66,1.58,ml,39,67,0.06135,0.21,ci,ci38436215,2019-07-02T21:55:30.954Z,"12km WSW of Imperial, CA",earthquake,0.23,0.53,0.2,31,reviewed,ci,ci
2019-06-29T11:39:51.590Z,35.0075,-96.23216667,5,2.19,ml,61,203,0.3950224831,0.22,ok,ok2019mpyd,2019-07-01T16:48:51.924Z,"17km ESE of Holdenville, Oklahoma",earthquake,,0.8,0.2,13,reviewed,ok,ok
2019-06-29T11:39:29.380Z,32.9221667,-116.2563333,6.69,1.93,ml,55,60,0.1428,0.18,ci,ci38436199,2019-07-02T21:59:24.222Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.21,1,0.164,25,reviewed,ci,ci
2019-06-29T11:34:34.233Z,61.2605,-151.3925,77.8,1.9,ml,,,,0.8,ak,ak01989vhlj9,2019-06-29T11:40:09.642Z,"63km N of Nikiski, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-06-29T11:24:23.390Z,41.8671667,-112.6846667,1.27,1.72,ml,13,165,0.1105,0.13,uu,uu60328772,2019-07-01T15:28:37.900Z,"45km WNW of Garland, Utah",earthquake,0.54,7.35,0.146,4,reviewed,uu,uu
2019-06-29T11:20:22.570Z,19.3986664,-155.2913361,2.38,1.83,ml,13,61,0.008976,0.31,hv,hv71015306,2019-06-29T11:26:10.080Z,"6km WSW of Volcano, Hawaii",earthquake,0.87,0.41,0.33,14,automatic,hv,hv
2019-06-29T11:20:21.380Z,19.4033337,-155.2875061,-0.56,1.81,ml,20,38,0.01224,0.13,hv,hv71015301,2019-06-29T11:26:01.630Z,"6km WSW of Volcano, Hawaii",earthquake,0.14,0.2,0.33,14,automatic,hv,hv
2019-06-29T11:10:07.958Z,66.313,-157.3669,2.2,1.8,ml,,,,0.95,ak,ak01989vcebf,2019-06-29T11:14:11.411Z,"69km SSW of Kobuk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T11:07:28.880Z,19.4488335,-155.2745056,4.53,1.93,ml,14,283,0.02258,0.28,hv,hv71015281,2019-06-29T11:13:10.470Z,"4km WNW of Volcano, Hawaii",earthquake,1.5,1.15,0.37,4,automatic,hv,hv
2019-06-29T10:59:23.380Z,33.5368333,-116.4495,10.46,1.59,ml,57,39,0.02397,0.18,ci,ci38436175,2019-07-02T21:31:05.430Z,"19km SW of La Quinta, CA",earthquake,0.19,0.31,0.196,26,reviewed,ci,ci
2019-06-29T10:31:40.371Z,69.7783,-144.1243,26.6,2.2,ml,,,,0.69,ak,ak01989uvj95,2019-06-29T10:36:54.510Z,"43km SSW of Kaktovik, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-06-29T10:04:17.293Z,66.3071,-157.3492,2.6,1.5,ml,,,,0.84,ak,ak01989upp51,2019-06-29T10:09:28.955Z,"70km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T10:01:13.615Z,45.2033,149.6582,90.98,4.4,mb,,173,5.11,0.66,us,us7000478q,2019-06-29T10:28:13.040Z,"139km E of Kuril'sk, Russia",earthquake,8.2,9,0.054,100,reviewed,us,us
2019-06-29T09:51:42.189Z,35.13333333,-95.343,5,2.39,ml,43,139,0.8566318996,0.23,ok,ok2019mpuo,2019-07-01T14:51:05.095Z,"2km ENE of Quinton, Oklahoma",earthquake,,1.6,0.22,7,reviewed,ok,ok
2019-06-29T09:07:46.561Z,36.4251,-113.8236,9.45,3.5,mwr,,24,0.748,0.99,us,us7000478b,2019-06-30T09:08:35.114Z,"47km SSE of Mesquite, Nevada",earthquake,3,8.9,0.033,88,reviewed,us,us
2019-06-29T08:55:48.694Z,60.1052,-152.473,99.3,1.6,ml,,,,0.37,ak,ak01989tttu3,2019-06-29T09:00:34.224Z,"44km SSE of Redoubt Volcano, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T08:48:42.628Z,66.3389,-157.562,12.2,3,ml,,,,0.88,ak,ak01989tsbao,2019-07-04T06:06:35.040Z,"72km SSW of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-06-29T08:27:09.550Z,40.3045,-124.477,11.3,1.73,md,19,266,0.104,0.1,nc,nc73203556,2019-07-02T11:28:02.874Z,"16km W of Petrolia, CA",earthquake,1.77,0.56,0.134,11,reviewed,nc,nc
2019-06-29T08:23:48.287Z,66.3094,-157.2687,0.7,1.5,ml,,,,0.61,ak,ak01989tmyxd,2019-06-29T08:28:25.170Z,"68km SSW of Kobuk, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-06-29T08:08:27.910Z,8.316,126.8058,52.29,5,mb,,107,1.735,0.6,us,us7000477y,2019-06-29T21:31:39.339Z,"44km ENE of Barcelona, Philippines",earthquake,9.5,7.9,0.066,72,reviewed,us,us
2019-06-29T07:58:59.509Z,36.3965,-113.8115,16.42,3.8,mwr,,37,0.765,0.73,us,us7000477q,2019-07-04T19:53:42.083Z,"49km NNE of Meadview, Arizona",earthquake,2.6,1,0.031,101,reviewed,us,us
2019-06-29T07:56:17.360Z,18.4506,-67.3353,18,2.34,md,13,200,0.1583,0.1,pr,pr2019180004,2019-06-29T12:58:45.863Z,"15km NW of Rincon, Puerto Rico",earthquake,0.61,0.42,0.25,8,reviewed,pr,pr
